Order Date,Order ID,Quantity,Customer Name,Segment,Product Name,Category,Sub-Category,Manufacturer,City,State,Region,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Sales,PPU Before Discount,Profit Margin,Dispatch time,Shipping Cost,"c_name, city, state",High / Low / Loss
2018-11-09,US-2017-138408,4,Karen Carlisle,Corporate,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,Logitech,Huntsville,Alabama,South,2018-11-19,Second Class,0.00,528.00,0.40,"1,320.00",330.00,0.40,10,4.35,Karen CarlisleHuntsville,High
2018-11-09,US-2017-139087,3,Dennis Kane,Consumer,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,Eldon,Seattle,Washington,West,2018-11-19,Second Class,0.00,4.00,0.36,12.00,4.00,0.33,10,3.06,Dennis KaneSeattle,Low
2018-11-09,US-2017-139087,3,Dennis Kane,Consumer,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,Pressboard,Seattle,Washington,West,2018-11-19,Second Class,0.20,4.00,0.33,13.00,5.42,0.31,10,3.06,Dennis KaneSeattle,Low
2018-11-09,US-2017-139087,2,Dennis Kane,Consumer,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,Other,Seattle,Washington,West,2018-11-19,Second Class,0.20,-5.00,-0.23,21.00,13.13,-0.24,10,3.06,Dennis KaneSeattle,Loss
2018-11-09,US-2017-139087,5,Dennis Kane,Consumer,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,Eldon,Seattle,Washington,West,2018-11-19,Second Class,0.00,11.00,0.44,25.00,5.00,0.44,10,3.06,Dennis KaneSeattle,Low
2018-11-09,US-2017-139087,2,Dennis Kane,Consumer,Home/Office Personal File Carts,Office Supplies,Storage,Other,Seattle,Washington,West,2018-11-19,Second Class,0.00,17.00,0.25,70.00,35.00,0.24,10,3.06,Dennis KaneSeattle,Low
2018-11-09,US-2017-139087,7,Dennis Kane,Consumer,Round Specialty Laser Printer Labels,Office Supplies,Labels,Other,Seattle,Washington,West,2018-11-19,Second Class,0.00,41.00,0.47,88.00,12.57,0.47,10,3.06,Dennis KaneSeattle,High
2018-11-09,US-2017-139087,3,Dennis Kane,Consumer,First Data TMFD35 PIN Pad,Technology,Accessories,First Data,Seattle,Washington,West,2018-11-19,Second Class,0.00,90.00,0.21,428.00,142.67,0.21,10,3.06,Dennis KaneSeattle,High
2018-11-09,US-2017-139262,3,Lindsay Castell,Home Office,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,Avery,Tampa,Florida,South,2018-11-16,Standard Class,0.70,-3.00,-0.73,4.00,4.44,-0.75,7,9.89,Lindsay CastellTampa,Loss
2018-11-09,US-2017-139262,2,Lindsay Castell,Home Office,Avery Arch Ring Binders,Office Supplies,Binders,Avery,Tampa,Florida,South,2018-11-16,Standard Class,0.70,-27.00,-0.77,35.00,58.33,-0.77,7,9.89,Lindsay CastellTampa,Loss
2018-11-10,US-2017-139262,3,Lindsay Castell,Home Office,Standard Rollaway File with Lock,Office Supplies,Storage,Standard,Tampa,Florida,South,2018-11-16,Standard Class,0.20,32.00,0.08,432.00,180.00,0.07,6,9.89,Lindsay CastellTampa,High
2018-11-10,US-2017-139388,4,Cindy Chapman,Consumer,Rubber Band Ball,Office Supplies,Fasteners,Other,Lakewood,New Jersey,East,2018-11-22,First Class,0.00,0.00,0.02,15.00,3.75,0.00,12,17.92,Cindy ChapmanLakewood,Loss
2018-11-10,US-2017-139486,3,Logan Haushalter,Consumer,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,Motorola,Los Angeles,California,West,2018-11-16,First Class,0.20,-12.00,-0.23,55.00,22.92,-0.22,6,18.39,Logan HaushalterLos Angeles,Loss
2018-11-10,US-2017-139486,2,Logan Haushalter,Consumer,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Imation,Los Angeles,California,West,2018-11-16,First Class,0.00,27.00,0.41,66.00,33.00,0.41,6,18.39,Logan HaushalterLos Angeles,Low
2018-11-10,US-2017-139710,3,Greg Matthias,Consumer,Avaya 4621SW VoIP phone,Technology,Phones,Avaya,Los Angeles,California,West,2018-11-18,Standard Class,0.20,20.00,0.11,177.00,73.75,0.11,8,14.86,Greg MatthiasLos Angeles,Low
2018-11-10,US-2017-140158,1,Daniel Raglin,Home Office,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,Ibico,Providence,Rhode Island,East,2018-11-13,Standard Class,0.00,14.00,0.46,30.00,30.00,0.47,3,12.31,Daniel RaglinProvidence,Low
2018-11-10,US-2017-140158,3,Daniel Raglin,Home Office,Letter Size File,Office Supplies,Storage,Other,Providence,Rhode Island,East,2018-11-13,Standard Class,0.00,35.00,0.29,119.00,39.67,0.29,3,12.31,Daniel RaglinProvidence,Low
2018-11-10,US-2017-140158,9,Daniel Raglin,Home Office,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,Hewlett-Packard,Providence,Rhode Island,East,2018-11-13,Standard Class,0.00,"2,592.00",0.48,"5,400.00",600.00,0.48,3,12.31,Daniel RaglinProvidence,High
2018-11-10,US-2017-140172,5,Stephanie Phelps,Corporate,Prang Drawing Pencil Set,Office Supplies,Art,Prang,Jackson,Michigan,Central,2018-11-11,Standard Class,0.00,4.00,0.27,14.00,2.80,0.29,1,13.85,Stephanie PhelpsJackson,Low
2018-11-10,US-2017-140172,3,Stephanie Phelps,Corporate,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,Honeywell,Jackson,Michigan,Central,2018-11-11,Standard Class,0.10,48.00,0.23,207.00,76.67,0.23,1,13.85,Stephanie PhelpsJackson,High
2018-11-10,US-2017-140809,5,Cyma Kinney,Corporate,X-Rack File for Hanging Folders,Office Supplies,Storage,Other,Arlington,Virginia,South,2018-11-18,First Class,0.00,15.00,0.26,56.00,11.20,0.27,8,24.83,Cyma KinneyArlington,Low
2018-11-10,US-2017-141264,1,Carol Triggs,Consumer,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Other,Irving,Texas,Central,2018-11-13,Standard Class,0.80,-153.00,-2.60,59.00,295.00,-2.59,3,9.34,Carol TriggsIrving,Loss
2018-11-10,US-2017-141264,2,Carol Triggs,Consumer,Premier Electric Letter Opener,Office Supplies,Supplies,Premier,Irving,Texas,Central,2018-11-13,Standard Class,0.20,-35.00,-0.19,185.00,115.63,-0.19,3,9.34,Carol TriggsIrving,Loss
2018-11-10,US-2017-141544,6,Patrick O'Brill,Consumer,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,GBC,Philadelphia,Pennsylvania,East,2018-11-14,First Class,0.70,-28.00,-0.73,38.00,21.11,-0.74,4,20.11,Patrick O'BrillPhiladelphia,Loss
2018-11-10,US-2017-141544,2,Patrick O'Brill,Consumer,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,Other,Philadelphia,Pennsylvania,East,2018-11-14,First Class,0.20,3.00,0.06,54.00,33.75,0.06,4,20.11,Patrick O'BrillPhiladelphia,Low
2018-11-11,US-2017-141544,10,Patrick O'Brill,Consumer,Round Specialty Laser Printer Labels,Office Supplies,Labels,Other,Philadelphia,Pennsylvania,East,2018-11-14,First Class,0.20,34.00,0.34,100.00,12.50,0.34,3,20.11,Patrick O'BrillPhiladelphia,Low
2018-11-11,US-2017-141544,3,Patrick O'Brill,Consumer,Aastra 57i VoIP phone,Technology,Phones,Other,Philadelphia,Pennsylvania,East,2018-11-14,First Class,0.40,-68.00,-0.23,291.00,161.67,-0.23,3,20.11,Patrick O'BrillPhiladelphia,Loss
2018-11-11,US-2017-141544,4,Patrick O'Brill,Consumer,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,Hon,Philadelphia,Pennsylvania,East,2018-11-14,First Class,0.30,-259.00,-0.33,787.00,281.07,-0.33,3,20.11,Patrick O'BrillPhiladelphia,Loss
2018-11-11,US-2017-141880,3,Tony Chapman,Home Office,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,Dana,Fort Collins,Colorado,West,2018-11-20,First Class,0.20,10.00,0.10,98.00,40.83,0.10,9,22.97,Tony ChapmanFort Collins,Low
2018-11-11,US-2017-142251,6,Frank Olsen,Consumer,Xerox 1898,Office Supplies,Paper,Xerox,Hollywood,Florida,South,2018-11-17,Second Class,0.20,11.00,0.35,32.00,6.67,0.34,6,0.12,Frank OlsenHollywood,Low
2018-11-11,US-2017-142685,7,Maureen Gnade,Consumer,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Other,Buffalo,New York,East,2018-11-19,Standard Class,0.00,17.00,0.02,835.00,119.29,0.02,8,12.35,Maureen GnadeBuffalo,Low
2018-11-11,US-2017-143280,3,Tracy Zic,Consumer,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,Acco,Los Angeles,California,West,2018-11-15,Standard Class,0.00,5.00,0.47,11.00,3.67,0.45,4,14.86,Tracy ZicLos Angeles,Low
2018-11-11,US-2017-143280,1,Tracy Zic,Consumer,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,Los Angeles,California,West,2018-11-15,Standard Class,0.00,15.00,0.42,36.00,36.00,0.42,4,14.86,Tracy ZicLos Angeles,Low
2018-11-11,US-2017-143280,5,Tracy Zic,Consumer,AT&T 1070 Corded Phone,Technology,Phones,AT&T,Los Angeles,California,West,2018-11-15,Standard Class,0.20,56.00,0.13,446.00,111.50,0.13,4,14.86,Tracy ZicLos Angeles,High
2018-11-11,US-2017-143448,5,Mark Hamilton,Consumer,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,Global,Greenwood,Indiana,Central,2018-11-11,Same Day,0.00,356.00,0.25,"1,425.00",285.00,0.25,0,52.21,Mark HamiltonGreenwood,High
2018-11-11,US-2017-143819,1,Karen Daniels,Consumer,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,Yonkers,New York,East,2018-11-12,Standard Class,0.00,12.00,0.46,26.00,26.00,0.46,1,11.10,Karen DanielsYonkers,Low
2018-11-11,US-2017-143819,2,Karen Daniels,Consumer,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,Other,Yonkers,New York,East,2018-11-12,Standard Class,0.00,105.00,0.29,363.00,181.50,0.29,1,11.10,Karen DanielsYonkers,High
2018-11-11,US-2017-143819,8,Karen Daniels,Consumer,Chromcraft Round Conference Tables,Furniture,Tables,Chromcraft,Yonkers,New York,East,2018-11-12,Standard Class,0.40,-265.00,-0.32,837.00,174.38,-0.32,1,11.10,Karen DanielsYonkers,Loss
2018-11-11,US-2017-143819,7,Karen Daniels,Consumer,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,Ativa,Yonkers,New York,East,2018-11-12,Standard Class,0.00,"2,401.00",0.49,"4,900.00",700.00,0.49,1,11.10,Karen DanielsYonkers,High
2018-11-11,US-2017-144057,4,Cynthia Voltz,Corporate,Ibico Standard Transparent Covers,Office Supplies,Binders,Ibico,Austin,Texas,Central,2018-11-15,Standard Class,0.80,-20.00,-1.55,13.00,16.25,-1.54,4,5.18,Cynthia VoltzAustin,Loss
2018-11-12,US-2017-144057,6,Cynthia Voltz,Corporate,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC,Austin,Texas,Central,2018-11-15,Standard Class,0.80,-28.00,-1.50,19.00,15.83,-1.47,3,5.18,Cynthia VoltzAustin,Loss
2018-11-12,US-2017-144057,4,Cynthia Voltz,Corporate,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Euro Pro,Austin,Texas,Central,2018-11-15,Standard Class,0.80,-132.00,-2.70,49.00,61.25,-2.69,3,5.18,Cynthia VoltzAustin,Loss
2018-11-12,US-2017-144057,2,Cynthia Voltz,Corporate,Xerox 1911,Office Supplies,Paper,Xerox,Austin,Texas,Central,2018-11-15,Standard Class,0.20,27.00,0.35,77.00,48.13,0.35,3,5.18,Cynthia VoltzAustin,Low
2018-11-12,US-2017-144057,6,Cynthia Voltz,Corporate,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Other,Austin,Texas,Central,2018-11-15,Standard Class,0.20,107.00,0.13,857.00,178.54,0.12,3,5.18,Cynthia VoltzAustin,High
2018-11-12,US-2017-144211,3,Chad Sievert,Consumer,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,Wirebound,Englewood,Colorado,West,2018-11-17,Standard Class,0.20,6.00,0.36,15.00,6.25,0.40,5,8.97,Chad SievertEnglewood,Low
2018-11-12,US-2017-144211,3,Chad Sievert,Consumer,AT&T 17929 Lendline Telephone,Technology,Phones,AT&T,Englewood,Colorado,West,2018-11-17,Standard Class,0.20,8.00,0.08,109.00,45.42,0.07,5,8.97,Chad SievertEnglewood,Low
2018-11-12,US-2017-144351,3,Ryan Crowe,Consumer,"BlueLounge Milo Smartphone Stand, White/Metallic",Technology,Phones,Other,Baltimore,Maryland,East,2018-11-15,Standard Class,0.00,25.00,0.28,90.00,30.00,0.28,3,8.11,Ryan CroweBaltimore,Low
2018-11-12,US-2017-144393,4,Suzanne McNair,Corporate,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,XtraLife,Greenville,North Carolina,South,2018-11-15,Standard Class,0.70,-14.00,-0.80,18.00,15.00,-0.78,3,12.76,Suzanne McNairGreenville,Loss
2018-11-12,US-2017-144477,4,Deborah Brumfield,Home Office,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,Boston,Philadelphia,Pennsylvania,East,2018-11-22,Second Class,0.20,3.00,0.08,37.00,11.56,0.08,10,6.23,Deborah BrumfieldPhiladelphia,Low
2018-11-12,US-2017-144547,7,Maxwell Schwartz,Consumer,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,Accessories,Kensington,Houston,Texas,Central,2018-11-16,Standard Class,0.20,49.00,0.18,280.00,50.00,0.18,4,11.99,Maxwell SchwartzHouston,High
2018-11-12,US-2017-146066,9,Rick Bensley,Home Office,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,Iceberg,Philadelphia,Pennsylvania,East,2018-11-14,Second Class,0.40,-340.00,-0.42,815.00,150.93,-0.42,2,6.23,Rick BensleyPhiladelphia,Loss
2018-11-12,US-2017-146570,3,Steve Nguyen,Home Office,Newell 344,Office Supplies,Art,Newell,Jackson,Mississippi,South,2018-11-24,Standard Class,0.00,2.00,0.26,8.00,2.67,0.25,12,13.85,Steve NguyenJackson,Low
2018-11-12,US-2017-146570,4,Steve Nguyen,Home Office,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,Boston,Jackson,Mississippi,South,2018-11-24,Standard Class,0.00,26.00,0.28,92.00,23.00,0.28,12,13.85,Steve NguyenJackson,Low
2018-11-12,US-2017-146570,8,Steve Nguyen,Home Office,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,GBC,Jackson,Mississippi,South,2018-11-24,Standard Class,0.00,241.00,0.47,512.00,64.00,0.47,12,13.85,Steve NguyenJackson,High
2018-11-12,US-2017-146710,1,Sung Shariari,Consumer,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Ampad,Dallas,Texas,Central,2018-11-16,Standard Class,0.20,1.00,0.33,4.00,5.00,0.25,4,6.99,Sung ShariariDallas,Low
2018-11-12,US-2017-146710,1,Sung Shariari,Consumer,Xerox 196,Office Supplies,Paper,Xerox,Dallas,Texas,Central,2018-11-16,Standard Class,0.20,2.00,0.36,5.00,6.25,0.40,4,6.99,Sung ShariariDallas,Low
2018-11-12,US-2017-146710,5,Sung Shariari,Consumer,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,Martin-Yale,Dallas,Texas,Central,2018-11-16,Standard Class,0.20,-11.00,-0.21,52.00,13.00,-0.21,4,6.99,Sung ShariariDallas,Loss
2018-11-12,US-2017-146710,4,Sung Shariari,Consumer,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,Fiskars,Dallas,Texas,Central,2018-11-16,Standard Class,0.20,6.00,0.11,55.00,17.19,0.11,4,6.99,Sung ShariariDallas,Low
2018-11-12,US-2017-146794,5,Sally Hughsby,Corporate,Bestar Classic Bookcase,Furniture,Bookcases,Bestar,Hesperia,California,West,2018-11-20,Standard Class,0.15,20.00,0.05,425.00,100.00,0.05,8,6.91,Sally HughsbyHesperia,Low
2018-11-12,US-2017-146857,1,Brad Eason,Home Office,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin,Springfield,Missouri,Central,2018-11-20,Second Class,0.00,15.00,0.28,54.00,54.00,0.28,8,8.55,Brad EasonSpringfield,Low
2018-11-12,US-2017-147340,5,Edward Becker,Corporate,Nu-Dell Executive Frame,Furniture,Furnishings,Nu-Dell,San Francisco,California,West,2018-11-12,Same Day,0.00,23.00,0.37,63.00,12.60,0.37,0,54.15,Edward BeckerSan Francisco,Low
2018-11-12,US-2017-147711,2,Herbert Flentye,Consumer,Acco Expandable Hanging Binders,Office Supplies,Binders,Acco,Baltimore,Maryland,East,2018-11-15,Second Class,0.00,6.00,0.46,13.00,6.50,0.46,3,8.65,Herbert FlentyeBaltimore,Low
2018-11-12,US-2017-147711,2,Herbert Flentye,Consumer,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,Baltimore,Maryland,East,2018-11-15,Second Class,0.00,4.00,0.29,15.00,7.50,0.27,3,8.65,Herbert FlentyeBaltimore,Low
2018-11-12,US-2017-147711,8,Herbert Flentye,Consumer,Avery 486,Office Supplies,Labels,Avery,Baltimore,Maryland,East,2018-11-15,Second Class,0.00,27.00,0.47,58.00,7.25,0.47,3,8.65,Herbert FlentyeBaltimore,Low
2018-11-12,US-2017-147711,3,Herbert Flentye,Consumer,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,Sauder,Baltimore,Maryland,East,2018-11-15,Second Class,0.00,31.00,0.09,345.00,115.00,0.09,3,8.65,Herbert FlentyeBaltimore,High
2018-11-12,US-2017-147991,5,Zuschuss Donatelli,Consumer,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,Eldon,Chattanooga,Tennessee,South,2018-11-23,Standard Class,0.20,3.00,0.20,17.00,4.25,0.18,11,12.28,Zuschuss DonatelliChattanooga,Low
2018-11-12,US-2017-148110,7,Anthony Rawles,Corporate,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,Other,Austin,Texas,Central,2018-11-14,Standard Class,0.30,-25.00,-0.07,348.00,71.02,-0.07,2,5.18,Anthony RawlesAustin,Loss
2018-11-12,US-2017-148334,2,Dorothy Dickinson,Consumer,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,GBC,Houston,Texas,Central,2018-11-19,Standard Class,0.80,-7.00,-1.60,4.00,10.00,-1.75,7,11.99,Dorothy DickinsonHouston,Loss
2018-11-12,US-2017-148803,3,Lena Radford,Consumer,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Other,Homestead,Florida,South,2018-11-12,Same Day,0.20,7.00,0.09,85.00,35.42,0.08,0,46.56,Lena RadfordHomestead,Low
2018-11-12,US-2017-148901,2,Michael Kennedy,Corporate,Dixon Ticonderoga Pencils,Office Supplies,Art,Dixon,Jacksonville,Florida,South,2018-11-17,Standard Class,0.20,0.00,0.09,5.00,3.13,0.00,5,14.61,Michael KennedyJacksonville,Loss
2018-11-13,US-2017-148901,2,Michael Kennedy,Corporate,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,Wilson Jones,Jacksonville,Florida,South,2018-11-17,Standard Class,0.70,-8.00,-0.73,10.00,16.67,-0.80,4,14.61,Michael KennedyJacksonville,Loss
2018-11-13,US-2017-148901,8,Michael Kennedy,Corporate,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,Avery,Jacksonville,Florida,South,2018-11-17,Standard Class,0.70,-10.00,-0.73,13.00,5.42,-0.77,4,14.61,Michael KennedyJacksonville,Loss
2018-11-13,US-2017-148901,3,Michael Kennedy,Corporate,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,DAX,Jacksonville,Florida,South,2018-11-17,Standard Class,0.20,8.00,0.28,30.00,12.50,0.27,4,14.61,Michael KennedyJacksonville,Low
2018-11-13,US-2017-148901,6,Michael Kennedy,Corporate,Xerox 23,Office Supplies,Paper,Xerox,Jacksonville,Florida,South,2018-11-17,Standard Class,0.20,11.00,0.35,31.00,6.46,0.35,4,14.61,Michael KennedyJacksonville,Low
2018-11-13,US-2017-148901,5,Michael Kennedy,Corporate,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Other,Jacksonville,Florida,South,2018-11-17,Standard Class,0.20,4.00,0.10,44.00,11.00,0.09,4,14.61,Michael KennedyJacksonville,Low
2018-11-13,US-2017-148901,3,Michael Kennedy,Corporate,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,GBC,Jacksonville,Florida,South,2018-11-17,Standard Class,0.70,-44.00,-0.77,58.00,64.44,-0.76,4,14.61,Michael KennedyJacksonville,Loss
2018-11-13,US-2017-148957,4,Chuck Clark,Home Office,Avery 481,Office Supplies,Labels,Avery,Redmond,Washington,West,2018-11-15,Standard Class,0.00,6.00,0.48,12.00,3.00,0.50,2,7.73,Chuck ClarkRedmond,Low
2018-11-13,US-2017-149790,2,Shahid Collister,Consumer,Ibico Recycled Linen-Style Covers,Office Supplies,Binders,Ibico,Houston,Texas,Central,2018-11-23,Standard Class,0.80,-25.00,-1.60,16.00,40.00,-1.56,10,11.99,Shahid CollisterHouston,Loss
2018-11-13,US-2017-150035,2,Carl Ludwig,Consumer,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,Westinghouse,San Francisco,California,West,2018-11-16,Standard Class,0.00,4.00,0.26,17.00,8.50,0.24,3,10.99,Carl LudwigSan Francisco,Low
2018-11-13,US-2017-150140,5,Valerie Mitchum,Home Office,Nortel Meridian M5316 Digital phone,Technology,Phones,Nortel,Burlington,Vermont,East,2018-11-25,Standard Class,0.00,337.00,0.26,"1,295.00",259.00,0.26,12,14.06,Valerie MitchumBurlington,High
2018-11-13,US-2017-150147,3,John Lucas,Consumer,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,Wilson Jones,Philadelphia,Pennsylvania,East,2018-11-14,Second Class,0.70,-3.00,-0.70,5.00,5.56,-0.60,1,6.23,John LucasPhiladelphia,Loss
2018-11-13,US-2017-150147,2,John Lucas,Consumer,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,Ibico,Philadelphia,Pennsylvania,East,2018-11-14,Second Class,0.70,-14.00,-0.67,21.00,35.00,-0.67,1,6.23,John LucasPhiladelphia,Loss
2018-11-13,US-2017-150147,2,John Lucas,Consumer,AT&T 841000 Phone,Technology,Phones,AT&T,Philadelphia,Pennsylvania,East,2018-11-14,Second Class,0.40,-21.00,-0.25,83.00,69.17,-0.25,1,6.23,John LucasPhiladelphia,Loss
2018-11-13,US-2017-150357,3,Erica Bern,Corporate,Presstex Flexible Ring Binders,Office Supplies,Binders,Other,Greensboro,North Carolina,South,2018-11-23,Standard Class,0.70,-3.00,-0.67,4.00,4.44,-0.75,10,8.36,Erica BernGreensboro,Loss
2018-11-13,US-2017-150357,2,Erica Bern,Corporate,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,Martin-Yale,Greensboro,North Carolina,South,2018-11-23,Standard Class,0.20,-4.00,-0.21,21.00,13.13,-0.19,10,8.36,Erica BernGreensboro,Loss
2018-11-13,US-2017-150567,2,Roy Phan,Corporate,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,Pressboard,Apopka,Florida,South,2018-11-17,Standard Class,0.70,-2.00,-0.73,3.00,5.00,-0.67,4,14.26,Roy PhanApopka,Loss
2018-11-13,US-2017-150567,6,Roy Phan,Corporate,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,GBC,Apopka,Florida,South,2018-11-17,Standard Class,0.70,-22.00,-0.80,27.00,15.00,-0.81,4,14.26,Roy PhanApopka,Loss
2018-11-13,US-2017-150861,2,Emily Grady,Consumer,Avery 520,Office Supplies,Labels,Avery,Oceanside,New York,East,2018-11-24,First Class,0.00,3.00,0.48,6.00,3.00,0.50,11,17.82,Emily GradyOceanside,Low
2018-11-13,US-2017-150861,3,Emily Grady,Consumer,"Personal Folder Holder, Ebony",Office Supplies,Storage,Other,Oceanside,New York,East,2018-11-24,First Class,0.00,10.00,0.30,34.00,11.33,0.29,11,17.82,Emily GradyOceanside,Low
